epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
113,1842.6,0.75954,1.02019,1.88245,0.84897,0,0.9594,0.92852,0.97355,0.78107,0.89636,0.86379,0.90027,0.51828,0.67171,0.87021,1.71517,0.85147,0,0.0006304,0.0006304,0.0006304
114,1859.33,0.7701,1.07474,1.84203,0.8408,0,0.95906,0.92042,0.96839,0.78459,0.9088,0.84107,0.90666,0.4984,0.65207,0.82254,1.69582,0.84231,0,0.0006271,0.0006271,0.0006271
115,1874.77,0.7759,1.06908,1.83658,0.83031,0,0.96382,0.92263,0.96184,0.76156,0.909,0.8645,0.91783,0.53359,0.71437,0.82039,1.77232,0.84646,0,0.0006238,0.0006238,0.0006238
116,1890.37,0.80645,1.0731,1.88646,0.83993,0,0.94997,0.91651,0.95391,0.77792,0.86436,0.85321,0.87869,0.50814,0.65758,0.8009,1.81507,0.8407,0,0.0006205,0.0006205,0.0006205
117,1906.53,0.80279,1.11948,1.86977,0.83784,0,0.95924,0.91443,0.9638,0.7663,0.90341,0.88649,0.91577,0.52049,0.69071,0.81695,1.80994,0.83726,0,0.0006172,0.0006172,0.0006172
118,1921.68,0.78753,1.06898,1.87187,0.83322,0,0.96232,0.91825,0.95678,0.75472,0.89649,0.86502,0.90114,0.51649,0.70749,0.86075,1.80918,0.83693,0,0.0006139,0.0006139,0.0006139
119,1938.09,0.79458,1.1495,1.87939,0.83084,0,0.96246,0.91528,0.96458,0.7711,0.88505,0.85806,0.89997,0.49445,0.69706,0.82217,1.83244,0.84046,0,0.0006106,0.0006106,0.0006106
120,1953.69,0.76821,1.1053,1.85063,0.83791,0,0.96694,0.91843,0.97048,0.7729,0.90178,0.84884,0.91021,0.52858,0.68117,0.80882,1.73539,0.83843,0,0.0006073,0.0006073,0.0006073
121,1969.72,0.7945,1.09885,1.91431,0.83688,0,0.93865,0.93706,0.97015,0.77034,0.90288,0.83136,0.88614,0.50224,0.69363,0.81071,1.73007,0.83585,0,0.000604,0.000604,0.000604
122,1986.04,0.79176,1.04873,1.88073,0.82757,0,0.95932,0.93159,0.9687,0.77945,0.87186,0.86458,0.89393,0.4783,0.68514,0.78749,1.71595,0.83828,0,0.0006007,0.0006007,0.0006007
123,2001.91,0.79333,1.02899,1.89289,0.8395,0,0.94945,0.93792,0.96484,0.78195,0.90327,0.85074,0.89978,0.52176,0.65647,0.77348,1.71641,0.8347,0,0.0005974,0.0005974,0.0005974
124,2018.2,0.76768,1.02303,1.85699,0.83392,0,0.95205,0.94048,0.96479,0.77829,0.86592,0.86073,0.8754,0.48421,0.66671,0.78931,1.74934,0.83626,0,0.0005941,0.0005941,0.0005941
125,2033.8,0.74938,0.98488,1.84873,0.83758,0,0.95448,0.93731,0.96609,0.78072,0.88596,0.8512,0.90534,0.50508,0.67375,0.83555,1.76129,0.84032,0,0.0005908,0.0005908,0.0005908
126,2049.51,0.78172,1.00644,1.86207,0.82793,0,0.95597,0.93285,0.97077,0.77945,0.89301,0.8715,0.90827,0.52997,0.67441,0.81568,1.73355,0.84015,0,0.0005875,0.0005875,0.0005875
127,2066.07,0.74321,0.94434,1.81946,0.83296,0,0.95475,0.93887,0.96673,0.79148,0.88691,0.82047,0.85966,0.49552,0.632,0.76826,1.71394,0.84248,0,0.0005842,0.0005842,0.0005842
128,2081.29,0.73713,0.96381,1.82813,0.82885,0,0.9686,0.92022,0.97019,0.78586,0.89257,0.84467,0.88434,0.50277,0.64559,0.72909,1.72401,0.84892,0,0.0005809,0.0005809,0.0005809
129,2097.77,0.77092,1.00707,1.85342,0.83036,0,0.98092,0.93726,0.96967,0.78829,0.91968,0.8726,0.90201,0.51676,0.64341,0.7457,1.72093,0.84593,0,0.0005776,0.0005776,0.0005776
130,2114.18,0.76702,1.01777,1.81336,0.82494,0,0.98616,0.93549,0.97413,0.80154,0.91607,0.85871,0.89724,0.51386,0.64009,0.71833,1.67188,0.84784,0,0.0005743,0.0005743,0.0005743
131,2130.02,0.76644,0.97588,1.81089,0.82871,0,0.9607,0.94837,0.97385,0.78368,0.87635,0.86966,0.90429,0.51738,0.67766,0.73451,1.68741,0.84133,0,0.000571,0.000571,0.000571
132,2147.28,0.73702,0.99076,1.73437,0.82357,0,0.97736,0.92436,0.97451,0.79922,0.89084,0.83684,0.88402,0.49598,0.63185,0.74748,1.61885,0.83151,0,0.0005677,0.0005677,0.0005677
133,2162.6,0.72554,0.97372,1.75416,0.83251,0,0.97877,0.92354,0.96968,0.79943,0.89727,0.83756,0.87934,0.51007,0.62939,0.89691,1.61102,0.8321,0,0.0005644,0.0005644,0.0005644
134,2178.34,0.76255,1.02761,1.81645,0.83067,0,0.97286,0.92576,0.96999,0.78934,0.90678,0.8568,0.90835,0.5311,0.65341,0.87239,1.66167,0.83405,0,0.0005611,0.0005611,0.0005611
135,2194.07,0.76143,1.0349,1.82299,0.8269,0,0.97051,0.93272,0.97025,0.78578,0.88035,0.82632,0.87614,0.47319,0.65633,0.93632,1.70642,0.83742,0,0.0005578,0.0005578,0.0005578
136,2209.4,0.74407,1.02473,1.82903,0.82886,0,0.96189,0.93368,0.9701,0.76575,0.88074,0.85247,0.89698,0.48537,0.68918,0.88051,1.74818,0.83863,0,0.0005545,0.0005545,0.0005545
137,2225.5,0.71589,0.98636,1.76186,0.83112,0,0.95604,0.94388,0.96835,0.76412,0.87086,0.86853,0.88833,0.50911,0.68702,0.91324,1.74942,0.83906,0,0.0005512,0.0005512,0.0005512
138,2242.33,0.77298,1.07488,1.83498,0.82181,0,0.9607,0.94604,0.96867,0.77949,0.89038,0.87605,0.89541,0.5383,0.65994,0.88618,1.72699,0.83541,0,0.0005479,0.0005479,0.0005479
139,2257.29,0.726,1.01394,1.75645,0.82431,0,0.95579,0.94475,0.97148,0.76221,0.87132,0.85631,0.88648,0.51578,0.70096,0.90042,1.73404,0.84,0,0.0005446,0.0005446,0.0005446
140,2273.64,0.73589,0.97679,1.79854,0.82977,0,0.96267,0.93845,0.96957,0.77649,0.84884,0.86741,0.87312,0.50734,0.644,0.86227,1.73594,0.83669,0,0.0005413,0.0005413,0.0005413
141,2289.14,0.73572,1.00381,1.7797,0.8285,0,0.96078,0.93202,0.97063,0.8028,0.87142,0.84547,0.8683,0.48822,0.61531,0.80768,1.67633,0.83636,0,0.000538,0.000538,0.000538
142,2304.87,0.74256,0.99313,1.78895,0.82276,0,0.96256,0.94062,0.96763,0.80072,0.87835,0.85429,0.88446,0.50286,0.62232,0.80912,1.6756,0.83666,0,0.0005347,0.0005347,0.0005347
143,2320.75,0.73932,1.03629,1.76742,0.82649,0,0.967,0.92688,0.96868,0.80107,0.88391,0.84829,0.89683,0.50795,0.62578,0.76665,1.70837,0.83878,0,0.0005314,0.0005314,0.0005314
144,2337.12,0.70719,0.95554,1.74391,0.82497,0,0.95513,0.94204,0.96973,0.79359,0.88302,0.85684,0.90432,0.5108,0.64105,0.73238,1.69086,0.84269,0,0.0005281,0.0005281,0.0005281
145,2352.48,0.75025,1.01183,1.78061,0.82477,0,0.9664,0.94326,0.97345,0.79469,0.87728,0.86061,0.9033,0.53089,0.63586,0.7837,1.628,0.83983,0,0.0005248,0.0005248,0.0005248
146,2367.64,0.74604,0.98143,1.76887,0.8202,0,0.95703,0.9421,0.97482,0.79135,0.87174,0.85172,0.8948,0.52278,0.64524,0.81542,1.62719,0.84422,0,0.0005215,0.0005215,0.0005215
147,2383.86,0.74146,1.03725,1.80238,0.83075,0,0.95543,0.94933,0.97306,0.80052,0.87648,0.86925,0.90339,0.52472,0.63342,0.78665,1.63478,0.83645,0,0.0005182,0.0005182,0.0005182
148,2399.67,0.74093,0.97348,1.76746,0.82494,0,0.95714,0.94216,0.97511,0.79497,0.89501,0.85522,0.90101,0.52591,0.6403,0.77386,1.65974,0.83561,0,0.0005149,0.0005149,0.0005149
149,2415.83,0.73356,0.92089,1.7603,0.82179,0,0.9589,0.93573,0.96758,0.79446,0.8883,0.84147,0.88854,0.50993,0.62588,0.75158,1.62092,0.83368,0,0.0005116,0.0005116,0.0005116
150,2431.91,0.72028,0.95189,1.7424,0.8249,0,0.98543,0.92364,0.97232,0.80377,0.90667,0.84172,0.89739,0.51095,0.62345,0.773,1.59603,0.82809,0,0.0005083,0.0005083,0.0005083
151,2447.89,0.72783,0.94369,1.75204,0.8235,0,0.98061,0.93024,0.97488,0.78895,0.88935,0.86795,0.90713,0.52546,0.65265,0.86201,1.62683,0.83102,0,0.000505,0.000505,0.000505
152,2464.11,0.73732,1.03985,1.74687,0.82822,0,0.94773,0.94852,0.97589,0.80564,0.86045,0.82375,0.87169,0.50936,0.62094,0.85785,1.63895,0.83307,0,0.0005017,0.0005017,0.0005017
153,2479.37,0.73326,0.90399,1.73679,0.82431,0,0.9692,0.92564,0.96608,0.78951,0.89545,0.83739,0.89839,0.53097,0.64966,0.86307,1.64487,0.83527,0,0.0004984,0.0004984,0.0004984
154,2495.5,0.72509,1.00132,1.74606,0.82357,0,0.96405,0.94174,0.96649,0.75967,0.89504,0.87905,0.9159,0.53672,0.68907,0.82096,1.697,0.83649,0,0.0004951,0.0004951,0.0004951
155,2510.63,0.73636,0.97176,1.76549,0.82239,0,0.95043,0.93607,0.96545,0.79042,0.86633,0.86963,0.90245,0.51558,0.63202,0.78744,1.65292,0.8301,0,0.0004918,0.0004918,0.0004918
156,2526.38,0.72047,0.95368,1.72195,0.81643,0,0.9606,0.92736,0.96737,0.78941,0.8777,0.87278,0.90784,0.5319,0.63211,0.77642,1.64735,0.83177,0,0.0004885,0.0004885,0.0004885
157,2541.49,0.72883,0.96988,1.72523,0.82685,0,0.96041,0.94147,0.9689,0.79893,0.8825,0.86901,0.88943,0.49755,0.63347,0.7415,1.69089,0.83755,0,0.0004852,0.0004852,0.0004852
158,2557.85,0.73696,0.97791,1.74424,0.82017,0,0.95193,0.94137,0.96959,0.79003,0.88435,0.87759,0.88981,0.50532,0.6474,0.79103,1.69878,0.83845,0,0.0004819,0.0004819,0.0004819
159,2573.67,0.73134,0.94117,1.75187,0.81846,0,0.96186,0.9468,0.96935,0.79115,0.89514,0.87945,0.90552,0.5269,0.64286,0.88939,1.63795,0.83749,0,0.0004786,0.0004786,0.0004786
160,2589.49,0.72,1.03303,1.74621,0.82093,0,0.97139,0.93117,0.97191,0.81271,0.88142,0.86422,0.89561,0.51514,0.61276,0.84094,1.62182,0.83382,0,0.0004753,0.0004753,0.0004753
161,2605.06,0.70315,0.91839,1.65868,0.818,0,0.97066,0.93615,0.96855,0.81317,0.8831,0.87435,0.90179,0.52053,0.60471,0.80209,1.59675,0.83126,0,0.000472,0.000472,0.000472
162,2620.89,0.72077,1.01691,1.72769,0.82282,0,0.97453,0.93305,0.96944,0.81224,0.87069,0.87357,0.89409,0.52239,0.59653,0.80817,1.55096,0.82717,0,0.0004687,0.0004687,0.0004687
163,2637.49,0.7154,0.92753,1.71127,0.825,0,0.96708,0.93182,0.96683,0.81269,0.88726,0.85335,0.88419,0.51458,0.59863,0.81591,1.57979,0.82866,0,0.0004654,0.0004654,0.0004654
164,2653.28,0.71861,0.944,1.70289,0.82216,0,0.96928,0.93407,0.96849,0.81841,0.87152,0.83246,0.87611,0.51494,0.5847,0.83683,1.56203,0.8249,0,0.0004621,0.0004621,0.0004621
165,2668.83,0.74202,0.95552,1.74551,0.82258,0,0.97211,0.93038,0.97404,0.79476,0.86056,0.86642,0.89599,0.52044,0.63952,0.87929,1.6248,0.82898,0,0.0004588,0.0004588,0.0004588
166,2684.79,0.74999,1.05317,1.74944,0.81521,0,0.97794,0.92636,0.97013,0.79733,0.85575,0.87292,0.89939,0.51636,0.64268,0.85993,1.64179,0.82963,0,0.0004555,0.0004555,0.0004555
167,2700.48,0.7324,0.9961,1.73229,0.81911,0,0.95393,0.94699,0.97364,0.81468,0.86542,0.85721,0.87791,0.5097,0.599,0.8051,1.61145,0.83026,0,0.0004522,0.0004522,0.0004522
168,2715.7,0.70036,0.91304,1.68565,0.81852,0,0.97219,0.93154,0.97531,0.80595,0.88292,0.8787,0.90721,0.53239,0.60986,0.77477,1.57293,0.82481,0,0.0004489,0.0004489,0.0004489
169,2731.28,0.71176,0.97579,1.67334,0.81596,0,0.96984,0.93365,0.9753,0.8184,0.87467,0.83936,0.89007,0.52139,0.59365,0.76826,1.53812,0.8257,0,0.0004456,0.0004456,0.0004456
170,2747.61,0.70525,0.95192,1.68503,0.81856,0,0.9601,0.94387,0.96435,0.79532,0.87559,0.86967,0.89994,0.53226,0.60892,0.75155,1.55988,0.82576,0,0.0004423,0.0004423,0.0004423
171,2763.19,0.68765,0.96334,1.68924,0.82361,0,0.96462,0.94895,0.96972,0.79322,0.86141,0.87492,0.89715,0.5174,0.63923,0.73809,1.58132,0.83012,0,0.000439,0.000439,0.000439
172,2779.5,0.71258,0.97148,1.70134,0.8175,0,0.95543,0.95271,0.97283,0.79888,0.86093,0.85075,0.86211,0.49978,0.61273,0.69114,1.56483,0.8287,0,0.0004357,0.0004357,0.0004357
173,2794.58,0.71225,0.94763,1.67639,0.82897,0,0.95078,0.95314,0.96953,0.80176,0.86812,0.86364,0.88428,0.51251,0.60142,0.68829,1.55789,0.82424,0,0.0004324,0.0004324,0.0004324
174,2811.11,0.73042,0.9744,1.7033,0.81845,0,0.95133,0.94838,0.9714,0.793,0.88431,0.83682,0.8915,0.5332,0.64066,0.71802,1.61319,0.82605,0,0.0004291,0.0004291,0.0004291
175,2826.16,0.72924,0.98013,1.7132,0.82476,0,0.95723,0.94082,0.97555,0.78208,0.89947,0.8263,0.8919,0.50426,0.68092,0.74547,1.6454,0.83689,0,0.0004258,0.0004258,0.0004258
176,2842.87,0.70519,0.9244,1.68564,0.82043,0,0.96051,0.95123,0.97246,0.81108,0.8857,0.87324,0.90893,0.53825,0.62255,0.65716,1.5685,0.83753,0,0.0004225,0.0004225,0.0004225
177,2857.37,0.70143,0.96073,1.67784,0.82206,0,0.95142,0.9445,0.97158,0.80411,0.89834,0.87654,0.91146,0.54494,0.61554,0.66578,1.54902,0.83369,0,0.0004192,0.0004192,0.0004192
178,2872.21,0.69592,0.87017,1.65679,0.81637,0,0.97292,0.92321,0.97812,0.8067,0.89,0.82989,0.87359,0.49357,0.60706,0.69246,1.55501,0.8344,0,0.0004159,0.0004159,0.0004159
179,2889.26,0.74366,0.96225,1.73838,0.82736,0,0.97202,0.93723,0.97347,0.79343,0.88025,0.84591,0.86887,0.48688,0.64643,0.70015,1.59154,0.84398,0,0.0004126,0.0004126,0.0004126
180,2905.47,0.71788,0.94377,1.69841,0.81431,0,0.97609,0.93151,0.97499,0.80007,0.91348,0.87413,0.91335,0.54248,0.62345,0.67555,1.55232,0.83835,0,0.0004093,0.0004093,0.0004093
181,2921.39,0.72941,0.91977,1.69447,0.81849,0,0.98117,0.93868,0.97677,0.79866,0.90228,0.86053,0.90495,0.54426,0.60396,0.66417,1.54927,0.83093,0,0.000406,0.000406,0.000406
182,2937.36,0.70401,0.93002,1.6891,0.81854,0,0.97372,0.94091,0.97495,0.80311,0.88031,0.84648,0.88608,0.50512,0.6106,0.67668,1.54364,0.83257,0,0.0004027,0.0004027,0.0004027
183,2952.38,0.73181,0.94516,1.72136,0.8179,0,0.96958,0.93274,0.97106,0.79987,0.87778,0.85694,0.89837,0.50727,0.62664,0.70798,1.60678,0.83114,0,0.0003994,0.0003994,0.0003994
184,2968.76,0.70262,0.90085,1.71627,0.82269,0,0.96001,0.93766,0.96643,0.79262,0.90589,0.84606,0.90315,0.54775,0.63852,0.71795,1.61586,0.83354,0,0.0003961,0.0003961,0.0003961
185,2985.1,0.69691,0.87497,1.67127,0.81459,0,0.95361,0.94391,0.97318,0.81465,0.87727,0.86773,0.90208,0.52379,0.59981,0.70183,1.60452,0.82823,0,0.0003928,0.0003928,0.0003928
186,3000.49,0.70108,0.91797,1.68014,0.81545,0,0.97194,0.93609,0.97478,0.81812,0.86411,0.84161,0.87372,0.49915,0.59812,0.67625,1.61461,0.8282,0,0.0003895,0.0003895,0.0003895
187,3014.52,0.70131,0.92736,1.66858,0.81074,0,0.96293,0.9354,0.97361,0.81748,0.86877,0.84652,0.8718,0.50654,0.5958,0.65208,1.63539,0.83438,0,0.0003862,0.0003862,0.0003862
188,3030.03,0.66314,0.88922,1.61378,0.81864,0,0.97088,0.92868,0.97795,0.81194,0.85177,0.86476,0.88874,0.52238,0.6017,0.69148,1.58992,0.83847,0,0.0003829,0.0003829,0.0003829
189,3046.05,0.68923,0.92736,1.64441,0.81916,0,0.96948,0.92283,0.97797,0.79993,0.85688,0.8797,0.91209,0.53549,0.62761,0.76979,1.60782,0.84077,0,0.0003796,0.0003796,0.0003796
190,3061.69,0.67893,0.84029,1.64325,0.81522,0,0.9598,0.93145,0.97843,0.81118,0.8561,0.87414,0.90282,0.52166,0.61189,0.77989,1.57908,0.83368,0,0.0003763,0.0003763,0.0003763
191,3078.28,0.69951,0.88434,1.64296,0.81351,0,0.95214,0.94931,0.9788,0.82314,0.86087,0.85489,0.87809,0.51253,0.59401,0.77782,1.54372,0.82914,0,0.000373,0.000373,0.000373
192,3093.35,0.68625,0.89428,1.61608,0.80903,0,0.96197,0.92606,0.97477,0.80982,0.87813,0.84016,0.87062,0.52194,0.62039,0.73509,1.5861,0.83136,0,0.0003697,0.0003697,0.0003697
193,3108.59,0.70401,0.96633,1.6537,0.81773,0,0.95781,0.93593,0.9719,0.81024,0.85462,0.8364,0.85043,0.50396,0.61039,0.7307,1.5739,0.83022,0,0.0003664,0.0003664,0.0003664
194,3124.27,0.6877,0.94158,1.63552,0.82251,0,0.94577,0.94618,0.96976,0.79972,0.86375,0.86058,0.89165,0.53223,0.61468,0.75425,1.55308,0.82884,0,0.0003631,0.0003631,0.0003631
195,3141.09,0.69544,0.96316,1.64697,0.81676,0,0.96449,0.94348,0.9771,0.81107,0.8639,0.85856,0.89672,0.53109,0.60526,0.76594,1.51656,0.82732,0,0.0003598,0.0003598,0.0003598
196,3156.91,0.68906,0.89222,1.61323,0.8142,0,0.97828,0.93297,0.98176,0.80665,0.91069,0.85704,0.91856,0.53324,0.59788,0.73164,1.53212,0.82643,0,0.0003565,0.0003565,0.0003565
197,3173.12,0.66692,0.84738,1.59939,0.81169,0,0.96914,0.93776,0.98053,0.82361,0.90783,0.83729,0.8852,0.51115,0.57112,0.67643,1.497,0.82411,0,0.0003532,0.0003532,0.0003532
198,3188.65,0.70469,0.96963,1.65883,0.81483,0,0.97706,0.93402,0.98233,0.8203,0.85748,0.84019,0.85235,0.48629,0.58584,0.69053,1.5025,0.82574,0,0.0003499,0.0003499,0.0003499
199,3204.1,0.69857,0.9224,1.66258,0.82031,0,0.97418,0.93873,0.98272,0.8204,0.85816,0.83572,0.85514,0.50483,0.57958,0.71441,1.49185,0.83055,0,0.0003466,0.0003466,0.0003466
200,3220.67,0.66893,0.90418,1.59935,0.82024,0,0.96306,0.9451,0.98244,0.82446,0.87315,0.85383,0.87629,0.51548,0.58557,0.73761,1.50369,0.83163,0,0.0003433,0.0003433,0.0003433
201,3236.94,0.67596,0.90891,1.61414,0.80912,0,0.95092,0.96563,0.98106,0.81463,0.8761,0.85141,0.88776,0.51383,0.59686,0.73086,1.52689,0.8316,0,0.00034,0.00034,0.00034
202,3252.74,0.70357,0.95253,1.70558,0.82252,0,0.9367,0.95306,0.97712,0.81195,0.83111,0.84978,0.86011,0.49517,0.61461,0.74769,1.52055,0.83472,0,0.0003367,0.0003367,0.0003367
203,3268.53,0.67119,0.85255,1.62102,0.80795,0,0.93576,0.96167,0.97455,0.80872,0.8587,0.83975,0.85094,0.48922,0.60364,0.72868,1.55074,0.83303,0,0.0003334,0.0003334,0.0003334
204,3283.93,0.68344,0.91876,1.63763,0.8178,0,0.97361,0.93351,0.97862,0.81744,0.88495,0.87654,0.90417,0.53354,0.58892,0.68998,1.52169,0.82465,0,0.0003301,0.0003301,0.0003301
205,3300.84,0.70917,0.93675,1.68437,0.81548,0,0.94423,0.96359,0.97832,0.81869,0.87237,0.87195,0.89893,0.51673,0.5879,0.68349,1.54208,0.82315,0,0.0003268,0.0003268,0.0003268
206,3316.27,0.69201,0.92952,1.65953,0.81966,0,0.94825,0.95355,0.97833,0.81278,0.86926,0.84585,0.88565,0.51118,0.60022,0.69137,1.56049,0.82542,0,0.0003235,0.0003235,0.0003235
207,3332.12,0.70952,0.98365,1.72041,0.82293,0,0.96749,0.91543,0.97259,0.79076,0.88475,0.8554,0.89947,0.52591,0.62711,0.73243,1.60505,0.82741,0,0.0003202,0.0003202,0.0003202
208,3348.39,0.6966,0.92973,1.63843,0.81304,0,0.97675,0.91434,0.97576,0.81104,0.89958,0.87556,0.91293,0.54248,0.59597,0.71584,1.55147,0.82505,0,0.0003169,0.0003169,0.0003169
209,3364.02,0.67403,0.86658,1.64439,0.80871,0,0.97451,0.92001,0.97625,0.82144,0.90025,0.84719,0.89397,0.53137,0.58043,0.70437,1.53848,0.82379,0,0.0003136,0.0003136,0.0003136
210,3380.42,0.70349,0.86274,1.63937,0.80894,0,0.95274,0.94463,0.9774,0.81855,0.84963,0.8281,0.86153,0.50234,0.58036,0.73726,1.54094,0.82401,0,0.0003103,0.0003103,0.0003103
211,3397.11,0.66466,0.8808,1.5962,0.81451,0,0.97199,0.93199,0.97471,0.80972,0.86859,0.86585,0.89819,0.51349,0.59532,0.75157,1.52542,0.82723,0,0.000307,0.000307,0.000307
212,3412.97,0.6569,0.8687,1.59734,0.8124,0,0.97252,0.92864,0.97304,0.8212,0.88413,0.85991,0.88883,0.52036,0.5731,0.74908,1.48752,0.82694,0,0.0003037,0.0003037,0.0003037
213,3428.48,0.66063,0.91608,1.58012,0.8119,0,0.95894,0.94946,0.97595,0.81052,0.9002,0.8589,0.88571,0.5303,0.58852,0.74266,1.50707,0.82852,0,0.0003004,0.0003004,0.0003004
214,3444.07,0.69198,0.93275,1.63574,0.81816,0,0.94088,0.96568,0.97528,0.80819,0.89589,0.86192,0.88702,0.53278,0.60077,0.75051,1.53468,0.82768,0,0.0002971,0.0002971,0.0002971
215,3460.99,0.65888,0.86992,1.58687,0.81097,0,0.95292,0.94828,0.97573,0.80694,0.89338,0.85207,0.88961,0.51665,0.60528,0.76016,1.5471,0.82453,0,0.0002938,0.0002938,0.0002938
216,3476.1,0.6802,0.88071,1.62011,0.82256,0,0.96001,0.95336,0.97331,0.81801,0.8826,0.84586,0.87542,0.50232,0.59146,0.76654,1.51977,0.82473,0,0.0002905,0.0002905,0.0002905
217,3492.22,0.64492,0.83378,1.57231,0.81064,0,0.96657,0.94568,0.97946,0.83058,0.8889,0.82895,0.8789,0.50414,0.56547,0.73847,1.47898,0.82787,0,0.0002872,0.0002872,0.0002872
218,3507.38,0.66793,0.91905,1.55716,0.81078,0,0.97698,0.93202,0.97859,0.8269,0.90396,0.84176,0.8894,0.52693,0.57219,0.72418,1.5175,0.8263,0,0.0002839,0.0002839,0.0002839
219,3523.9,0.64613,0.84848,1.56338,0.81289,0,0.97211,0.93608,0.98025,0.81613,0.90017,0.86148,0.90678,0.52357,0.57548,0.742,1.52114,0.82326,0,0.0002806,0.0002806,0.0002806
220,3540.4,0.65982,0.82592,1.56174,0.80638,0,0.97911,0.93919,0.98084,0.82005,0.87017,0.87146,0.88489,0.51385,0.58667,0.78476,1.54926,0.82208,0,0.0002773,0.0002773,0.0002773
221,3556.17,0.66416,0.92884,1.58028,0.80504,0,0.96416,0.94645,0.98222,0.82162,0.87145,0.87343,0.8959,0.52202,0.57426,0.77186,1.50433,0.81865,0,0.000274,0.000274,0.000274
222,3571.05,0.65003,0.80538,1.58184,0.81674,0,0.97516,0.94568,0.98368,0.82566,0.87541,0.87218,0.89945,0.51589,0.57517,0.76935,1.49332,0.81945,0,0.0002707,0.0002707,0.0002707
223,3587.22,0.64107,0.85426,1.55126,0.80867,0,0.97891,0.94171,0.98313,0.81885,0.87069,0.86273,0.89101,0.51844,0.5707,0.76231,1.50223,0.82249,0,0.0002674,0.0002674,0.0002674
224,3602.07,0.66312,0.85376,1.60083,0.81558,0,0.97589,0.933,0.98152,0.81499,0.91454,0.86438,0.90204,0.53727,0.58323,0.77135,1.54054,0.82544,0,0.0002641,0.0002641,0.0002641
225,3617.93,0.66062,0.81916,1.56562,0.81084,0,0.97594,0.93297,0.98009,0.8233,0.8649,0.87614,0.88143,0.51703,0.57553,0.77428,1.53346,0.82555,0,0.0002608,0.0002608,0.0002608
226,3634.16,0.64428,0.81843,1.56286,0.81266,0,0.97021,0.93401,0.97711,0.82502,0.8753,0.82776,0.86418,0.51062,0.58093,0.8314,1.52665,0.82587,0,0.0002575,0.0002575,0.0002575
227,3650.1,0.66048,0.88489,1.58102,0.80959,0,0.95964,0.93354,0.97335,0.82069,0.89279,0.83567,0.87643,0.5144,0.59132,0.82636,1.51575,0.82905,0,0.0002542,0.0002542,0.0002542
228,3665.58,0.664,0.8342,1.5901,0.81664,0,0.96582,0.93188,0.97613,0.82049,0.9071,0.84434,0.88387,0.51296,0.58304,0.81047,1.53734,0.83224,0,0.0002509,0.0002509,0.0002509
229,3680.96,0.63382,0.78076,1.56234,0.82208,0,0.97728,0.9321,0.97831,0.82313,0.89988,0.82873,0.87609,0.52377,0.57161,0.8141,1.54735,0.83343,0,0.0002476,0.0002476,0.0002476
230,3696.07,0.68129,0.92606,1.6008,0.81072,0,0.97332,0.93343,0.97491,0.82227,0.87124,0.85892,0.87636,0.52179,0.58014,0.83113,1.54624,0.83409,0,0.0002443,0.0002443,0.0002443
231,3712.35,0.66849,0.8688,1.5669,0.80845,0,0.98721,0.92462,0.97596,0.82247,0.91353,0.85166,0.89589,0.53442,0.57784,0.78085,1.52648,0.83686,0,0.000241,0.000241,0.000241
232,3728.27,0.62721,0.81364,1.53815,0.81469,0,0.95713,0.94678,0.97744,0.81944,0.90317,0.85881,0.89193,0.52563,0.57527,0.76308,1.48935,0.83563,0,0.0002377,0.0002377,0.0002377
233,3745.23,0.64858,0.88096,1.52337,0.80582,0,0.96557,0.93832,0.97504,0.82217,0.8942,0.86442,0.89393,0.52292,0.55809,0.75846,1.47622,0.82549,0,0.0002344,0.0002344,0.0002344
234,3760.86,0.65437,0.8197,1.5385,0.80471,0,0.95231,0.94628,0.97141,0.81565,0.89205,0.88345,0.90978,0.53665,0.58188,0.78077,1.51267,0.82152,0,0.0002311,0.0002311,0.0002311
235,3776.74,0.65972,0.89741,1.59691,0.82393,0,0.94808,0.94781,0.97598,0.82476,0.87825,0.85377,0.89033,0.51638,0.5608,0.75145,1.50572,0.82279,0,0.0002278,0.0002278,0.0002278
236,3793.35,0.64513,0.83813,1.53254,0.80941,0,0.97541,0.9288,0.97404,0.8313,0.87689,0.86818,0.89424,0.51893,0.5608,0.74213,1.51541,0.82436,0,0.0002245,0.0002245,0.0002245
237,3808.33,0.65144,0.87902,1.53625,0.80882,0,0.98044,0.9269,0.97352,0.82112,0.90492,0.84861,0.8996,0.52893,0.58055,0.74775,1.51449,0.82438,0,0.0002212,0.0002212,0.0002212
238,3823.73,0.61683,0.78218,1.50212,0.80651,0,0.97495,0.92966,0.97361,0.82453,0.90189,0.84738,0.9011,0.53048,0.58232,0.74121,1.50814,0.82531,0,0.0002179,0.0002179,0.0002179
239,3839.69,0.64641,0.89358,1.54121,0.80594,0,0.97115,0.92772,0.97637,0.81817,0.89985,0.83554,0.90356,0.53182,0.60524,0.75795,1.52989,0.82979,0,0.0002146,0.0002146,0.0002146
